Link,Date,Name,Opponent,F1_Win,F1_Draw,Result_clean,EndRound
http://www.ufcstats.com/fighter-details/d90b630e0561818b,2003-09-26,Gan McGee,Tim Sylvia,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/d90b630e0561818b,2003-02-28,Gan McGee,Alexandre Dantas,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/d90b630e0561818b,2002-09-27,Gan McGee,Pedro Rizzo,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/d90b630e0561818b,2000-11-17,Gan McGee,Josh Barnett,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/d910665038efc639,2022-05-07,Carla Esparza,Rose Namajunas,TRUE,FALSE,Split Decision,5
http://www.ufcstats.com/fighter-details/d910665038efc639,2021-05-22,Carla Esparza,Yan Xiaonan,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/d910665038efc639,2020-07-25,Carla Esparza,Marina Rodriguez,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/d910665038efc639,2020-05-09,Carla Esparza,Michelle Waterson-Gomez,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/d910665038efc639,2019-09-21,Carla Esparza,Alexa Grasso,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,2022-06-25,Thiago Moises,Christos Giagos,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,2021-11-13,Thiago Moises,Joel Alvarez,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,2021-07-17,Thiago Moises,Islam Makhachev,FALSE,FALSE,Submission,4
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,2021-02-27,Thiago Moises,Alexander Hernandez,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,2020-10-31,Thiago Moises,Bobby Green,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d967f0128c323de6,2020-08-15,Daniel Cormier,Stipe Miocic,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/d967f0128c323de6,2019-08-17,Daniel Cormier,Stipe Miocic,FALSE,FALSE,Knockout,4
http://www.ufcstats.com/fighter-details/d967f0128c323de6,2018-11-03,Daniel Cormier,Derrick Lewis,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/d967f0128c323de6,2018-07-07,Daniel Cormier,Stipe Miocic,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/d967f0128c323de6,2018-01-20,Daniel Cormier,Volkan Oezdemir,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/d9a56ecb6e94f02e,2022-04-23,Evan Elder,Preston Parsons,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,2022-03-05,Bryce Mitchell,Edson Barboza,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,2020-10-31,Bryce Mitchell,Andre Fili,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,2020-05-09,Bryce Mitchell,Charles Rosa,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,2019-12-07,Bryce Mitchell,Matt Sayles,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,2019-03-23,Bryce Mitchell,Bobby Moffett,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da0995f19b749cfa,2022-04-09,Mark Madsen,Vinc Pichel,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da0995f19b749cfa,2021-08-21,Mark Madsen,Clay Guida,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/da0995f19b749cfa,2020-03-07,Mark Madsen,Austin Hubbard,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da0995f19b749cfa,2019-09-28,Mark Madsen,Danilo Belluardo,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/da1d8d76404bb6b5,2014-10-04,Bruno Santos,Elias Theodorou,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da1d8d76404bb6b5,2014-07-05,Bruno Santos,Chris Camozzi,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/da1d8d76404bb6b5,2013-12-06,Bruno Santos,Krzysztof Jotko,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da6dfd09cca1d705,1997-02-07,Wallid Ismail,Yoshiki Takahashi,FALSE,FALSE,Unanimous Decision,2
http://www.ufcstats.com/fighter-details/da7f113b5ea39c43,2022-08-06,Mohammed Usman,Zac Pauga,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/da816417a579a0bd,2021-03-13,Gavin Tucker,Dan Ige,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/da816417a579a0bd,2020-12-12,Gavin Tucker,Billy Quarantillo,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da816417a579a0bd,2020-08-08,Gavin Tucker,Justin Jaynes,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/da816417a579a0bd,2019-07-27,Gavin Tucker,SeungWoo Choi,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/da816417a579a0bd,2017-09-09,Gavin Tucker,Ricky Glenn,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/da97d6c97d09c030,2008-04-19,Charles McCarthy,Michael Bisping,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/da97d6c97d09c030,2006-11-11,Charles McCarthy,Gideon Ray,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/da97d6c97d09c030,2005-06-04,Charles McCarthy,David Loiseau,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,2021-10-23,Livinha Souza,Randa Markos,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,2021-03-06,Livinha Souza,Amanda Lemos,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,2020-08-15,Livinha Souza,Ashley Yoder,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,2019-07-13,Livinha Souza,Brianna Van Buren,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,2019-02-02,Livinha Souza,Sarah Frota,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/daf1b84aebd6602b,2009-09-16,Roger Huerta,Gray Maynard,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/daf1b84aebd6602b,2008-08-09,Roger Huerta,Kenny Florian,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/daf1b84aebd6602b,2007-12-08,Roger Huerta,Clay Guida,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/daf1b84aebd6602b,2007-08-25,Roger Huerta,Alberto Crane,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/daf1b84aebd6602b,2007-06-23,Roger Huerta,Douglas Evans,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,2018-09-22,Hector Lombard,Thales Leites,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,2018-03-03,Hector Lombard,CB Dollaway,FALSE,FALSE,Other,1
http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,2017-09-16,Hector Lombard,Anthony Smith,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,2017-02-19,Hector Lombard,Johny Hendricks,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/db1f2ed63b54b9a7,2016-06-04,Hector Lombard,Dan Henderson,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/db5dc7cb80d7d418,2014-01-04,Will Chope,Max Holloway,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/db6d5f691aea3fd3,2012-06-23,Wagner Campos,Marcos Vinicius,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,2010-12-11,Joe Doerksen,Dan Miller,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,2010-09-25,Joe Doerksen,CB Dollaway,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,2010-05-08,Joe Doerksen,Tom Lawlor,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,2008-04-19,Joe Doerksen,Jason MacDonald,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,2007-11-17,Joe Doerksen,Ed Herman,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/dbac0a413af64bbe,2022-05-21,Felipe Colares,Chase Hooper,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/dbac0a413af64bbe,2021-10-09,Felipe Colares,Chris Gutierrez,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dbac0a413af64bbe,2021-05-01,Felipe Colares,Luke Sanders,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbac0a413af64bbe,2020-01-25,Felipe Colares,Montel Jackson,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbac0a413af64bbe,2019-07-20,Felipe Colares,Domingo Pilarte,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dbc17725b887860a,2019-07-13,Cezar Ferreira,Marvin Vettori,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbc17725b887860a,2018-11-17,Cezar Ferreira,Ian Heinisch,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbc17725b887860a,2018-05-12,Cezar Ferreira,Karl Roberson,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dbc17725b887860a,2017-11-11,Cezar Ferreira,Nate Marquardt,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dbc17725b887860a,2017-02-19,Cezar Ferreira,Elias Theodorou,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,2015-07-15,Igor Araujo,Sean Strickland,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,2014-09-13,Igor Araujo,George Sullivan,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,2014-03-08,Igor Araujo,Danny Mitchell,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,2013-10-09,Igor Araujo,Ildemar Alcantara,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc07493a87dc0a6e,2017-09-16,Alex Reyes,Mike Perry,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dc0f07928009a127,2010-03-31,Rob Emerson,Nik Lentz,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc0f07928009a127,2010-02-06,Rob Emerson,Phillipe Nover,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc0f07928009a127,2009-09-19,Rob Emerson,Rafael Dos Anjos,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc0f07928009a127,2009-02-07,Rob Emerson,Kurt Pellegrino,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/dc0f07928009a127,2008-08-09,Rob Emerson,Manvel Gamburyan,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dc3b9cf7641b7ab6,2021-08-07,Drako Rodriguez,Vince Morales,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc3b9cf7641b7ab6,2021-02-20,Drako Rodriguez,Aiemann Zahabi,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,2011-01-22,Amilcar Alves,Charlie Brenneman,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,2010-08-28,Amilcar Alves,Mike Pierce,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/dc7927cd622676a7,2022-02-26,Victor Altamirano,Carlos Hernandez,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dc950d59dc590aca,1998-10-16,Ebenezer Fontes Braga,Jeremy Horn,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,2022-03-05,Colby Covington,Jorge Masvidal,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,2021-11-06,Colby Covington,Kamaru Usman,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,2020-09-19,Colby Covington,Tyron Woodley,TRUE,FALSE,Knockout,5
http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,2019-12-14,Colby Covington,Kamaru Usman,FALSE,FALSE,Knockout,5
http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,2019-08-03,Colby Covington,Robbie Lawler,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/dcbf01d605681ad1,2016-08-20,Elizabeth Phillips,Raquel Pennington,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dcbf01d605681ad1,2015-07-25,Elizabeth Phillips,Jessamyn Duke,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dcbf01d605681ad1,2014-08-23,Elizabeth Phillips,Milana Dudieva,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dcbf01d605681ad1,2014-06-14,Elizabeth Phillips,Valerie Letourneau,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,2022-01-22,Matt Frevola,Genaro Valdez,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,2021-06-12,Matt Frevola,Terrance McKinney,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,2021-01-23,Matt Frevola,Arman Tsarukyan,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,2019-10-12,Matt Frevola,Luis Pena,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,2019-04-13,Matt Frevola,Jalin Turner,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dcdd511ff757f15c,2012-08-04,Oli Thompson,Philip De Fries,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/dcdd511ff757f15c,2012-03-02,Oli Thompson,Shawn Jordan,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/dd12382f28296f7b,2017-11-25,Wang Guan,Alex Caceres,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,2015-03-21,Josh Koscheck,Erick Silva,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,2015-02-28,Josh Koscheck,Jake Ellenberger,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,2013-11-16,Josh Koscheck,Tyron Woodley,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,2013-02-23,Josh Koscheck,Robbie Lawler,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dd37fd509af89f15,2012-05-05,Josh Koscheck,Johny Hendricks,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dd4c16777fb2ccf9,2016-11-05,Heather Clark,Alexa Grasso,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dd4c16777fb2ccf9,2016-05-08,Heather Clark,Karolina Kowalkiewicz,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dd4c16777fb2ccf9,2014-12-12,Heather Clark,Bec Rawlings,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dd6103dd7127db1d,2022-04-09,Mike Malott,Mickey Gall,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dd8aec6de7035943,2008-12-27,Dan Evensen,Pat Barry,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dd8aec6de7035943,2008-08-09,Dan Evensen,Cheick Kongo,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dd992d569aaebee6,2017-07-07,Jesse Taylor,Dhiego Lima,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/dd992d569aaebee6,2008-07-19,Jesse Taylor,CB Dollaway,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/ddbe4fa2ea573393,2013-04-13,Jimmy Quinlan,Dylan Andrews,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/ddf3e0ea10ea6d8c,2015-03-21,Jorge de Oliveira,Christos Giagos,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/ddf3e0ea10ea6d8c,2014-11-08,Jorge de Oliveira,Dhiego Lima,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de12bd65e2f46478,2012-06-01,Pat Schilling,Max Holloway,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de12bd65e2f46478,2012-01-20,Pat Schilling,Daniel Pineda,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/de3ed2e152520c8d,1996-12-07,Cal Worsham,David Abbott,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/de3ed2e152520c8d,1996-05-17,Cal Worsham,Zane Frazier,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/de3ed2e152520c8d,1995-07-14,Cal Worsham,Paul Varelans,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,2022-06-25,Christos Giagos,Thiago Moises,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,2021-09-18,Christos Giagos,Arman Tsarukyan,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,2021-05-15,Christos Giagos,Sean Soriano,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,2020-12-19,Christos Giagos,Carlton Minus,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,2019-08-17,Christos Giagos,Drakkar Klose,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de62052b2ede65ba,2009-01-31,Matt Arroyo,Dan Cramer,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/de62052b2ede65ba,2008-06-21,Matt Arroyo,Matt Brown,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/de62052b2ede65ba,2007-12-08,Matt Arroyo,John Kolosci,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/de75d1c45a39e221,2019-09-21,Sergio Pettis,Tyson Nam,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de75d1c45a39e221,2018-12-15,Sergio Pettis,Rob Font,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de75d1c45a39e221,2018-10-06,Sergio Pettis,Jussier Formiga,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/de75d1c45a39e221,2018-06-09,Sergio Pettis,Joseph Benavidez,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/de75d1c45a39e221,2017-12-02,Sergio Pettis,Henry Cejudo,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,2022-08-06,Thiago Santos,Jamahal Hill,FALSE,FALSE,Knockout,4
http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,2022-03-12,Thiago Santos,Magomed Ankalaev,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,2021-10-02,Thiago Santos,Johnny Walker,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,2021-03-06,Thiago Santos,Aleksandar Rakic,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,2020-11-07,Thiago Santos,Glover Teixeira,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/dedc3bb440d09554,1995-07-14,Anthony Macias,Oleg Taktarov,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dedc3bb440d09554,1995-07-14,Anthony Macias,He-Man Gipson,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dedc3bb440d09554,1994-12-16,Anthony Macias,Dan Severn,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/dee294e9717012c2,2022-02-05,Malcolm Gordon,Denys Bondar,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dee294e9717012c2,2021-07-17,Malcolm Gordon,Francisco Figueiredo,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/dee294e9717012c2,2020-11-28,Malcolm Gordon,Sumudaerji,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dee294e9717012c2,2020-07-18,Malcolm Gordon,Amir Albazi,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/def8166ff24bd237,2022-07-16,Brian Ortega,Yair Rodriguez,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/def8166ff24bd237,2021-09-25,Brian Ortega,Alexander Volkanovski,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/def8166ff24bd237,2020-10-17,Brian Ortega,Chan Sung Jung,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/def8166ff24bd237,2018-12-08,Brian Ortega,Max Holloway,FALSE,FALSE,Knockout,4
http://www.ufcstats.com/fighter-details/def8166ff24bd237,2018-03-03,Brian Ortega,Frankie Edgar,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/df05aa15b2d66f57,2011-02-26,Chris Tuchscherer,Mark Hunt,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/df05aa15b2d66f57,2010-07-03,Chris Tuchscherer,Brendan Schaub,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/df05aa15b2d66f57,2010-02-06,Chris Tuchscherer,Tim Hague,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/df05aa15b2d66f57,2009-08-29,Chris Tuchscherer,Gabriel Gonzaga,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,2021-04-10,Scott Holtzman,Mateusz Gamrot,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,2020-08-08,Scott Holtzman,Beneil Dariush,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,2020-02-15,Scott Holtzman,Jim Miller,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,2019-08-03,Scott Holtzman,Dong Hyun Ma,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,2019-02-17,Scott Holtzman,Nik Lentz,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/df2bf09c99594848,2011-03-26,Mario Miranda,Aaron Simpson,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/df2bf09c99594848,2010-08-28,Mario Miranda,Demian Maia,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/df2bf09c99594848,2010-06-12,Mario Miranda,David Loiseau,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/df2bf09c99594848,2010-03-31,Mario Miranda,Gerald Harris,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/df2cf66d8c0123db,1998-05-15,Noe Hernandez,Chuck Liddell,FALSE,FALSE,Unanimous Decision,1
http://www.ufcstats.com/fighter-details/df5a77121ba84a5d,2000-11-17,Alex Stiebling,Mark Hughes,FALSE,FALSE,Unanimous Decision,2
http://www.ufcstats.com/fighter-details/df85d6ec3493d120,1997-07-27,Joe Moreira,Yuri Vaulin,TRUE,FALSE,Unanimous Decision,2
http://www.ufcstats.com/fighter-details/df85d6ec3493d120,1996-02-16,Joe Moreira,Paul Varelans,FALSE,FALSE,Unanimous Decision,1
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,2016-02-27,Chris Dempsey,Scott Askham,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,2015-08-08,Chris Dempsey,Jonathan Wilson,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,2015-04-18,Chris Dempsey,Eddie Gordon,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/dfae5da5676e4194,2014-07-19,Chris Dempsey,Ilir Latifi,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/e00a3dee329a51f7,2021-08-28,Jamall Emmers,Pat Sabatini,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/e00a3dee329a51f7,2020-08-01,Jamall Emmers,Vince Cachero,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/e00a3dee329a51f7,2020-03-07,Jamall Emmers,Giga Chikadze,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/e023fa2e648ea0f1,2016-06-18,Steve Bosse,Sean O'Connell,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/e023fa2e648ea0f1,2016-03-19,Steve Bosse,James Te Huna,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/e023fa2e648ea0f1,2015-06-27,Steve Bosse,Thiago Santos,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,2000-12-16,Yoji Anjo,Matt Lindland,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,2000-04-14,Yoji Anjo,Murilo Bustamante,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,1997-12-21,Yoji Anjo,David Abbott,FALSE,FALSE,Unanimous Decision,2
http://www.ufcstats.com/fighter-details/e091482fa6648261,2007-04-21,Assuerio Silva,Cheick Kongo,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/e091482fa6648261,2006-05-27,Assuerio Silva,Brandon Vera,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/e091482fa6648261,2006-01-16,Assuerio Silva,Tim Sylvia,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,2004-06-19,Curtis Stout,Trevor Prangley,FALSE,FALSE,Submission,2
